num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,best_algo
9,8.444444444444445,5.27280467453541,4.0,2.9814239699997196,2,17,0,9,1
9,10.555555555555555,4.878777422244477,4.222222222222222,2.3465235646603197,2,18,2,9,0
13,8.23076923076923,5.308249692026497,2.5384615384615383,2.619905594757908,1,17,0,9,1
12,9.333333333333334,5.66176258382101,5.5,2.753785273643051,1,18,1,9,1
9,5.444444444444445,3.7745083892140068,3.0,2.943920288775949,2,15,0,9,0
8,7.125,6.372548548265443,4.0,2.23606797749979,1,18,0,7,1
8,10.0,5.894913061275798,3.875,3.6550478793033614,2,17,0,9,1
14,10.5,5.095516236289089,4.642857142857143,2.5243710067246132,2,19,0,9,1
12,10.75,5.2934708210524155,3.8333333333333335,1.8633899812498247,2,17,0,8,1
6,6.333333333333333,2.2852182001336816,3.8333333333333335,2.034425935955617,2,9,2,8,0
15,9.066666666666666,5.397118572802425,4.533333333333333,3.0302181806302695,2,18,0,9,1
12,8.25,5.277704677856337,5.166666666666667,3.3623735003053357,1,17,0,9,1
14,12.214285714285714,4.056363104143053,5.0,2.4784787961282104,6,19,0,9,0
9,11.555555555555555,3.9752319599996264,4.111111111111111,2.3778816176702997,7,17,1,8,0
9,11.88888888888889,4.605418172458379,3.7777777777777777,2.3934065809486684,5,19,1,7,0
12,11.583333333333334,5.219488054929866,3.5,2.753785273643051,1,17,0,9,1
6,6.5,1.8929694486000912,4.333333333333333,2.924988129130708,3,9,0,8,0
11,9.545454545454545,5.742404253583184,4.181818181818182,3.6135648935185074,1,17,0,9,1
7,6.714285714285714,5.256676997992599,6.428571428571429,2.2587697572631282,1,16,2,8,1
13,11.384615384615385,5.864344170014128,5.0,2.8284271247461903,2,19,1,9,1
5,3.8,1.6,5.0,1.6733200530681511,2,6,3,8,0
11,9.636363636363637,6.609534810652195,4.0,3.592922335521728,1,19,0,9,1
15,10.266666666666667,7.46071191122015,4.2,3.037542866638538,1,19,0,9,1
3,9.333333333333334,0.4714045207910317,7.666666666666667,1.247219128924647,9,10,6,9,0
12,12.5,4.752192476461084,3.1666666666666665,2.443813049769197,2,19,0,8,0
15,9.0,4.704607670500627,5.0,2.70801280154532,1,15,0,9,0
4,10.25,5.11737237261468,3.0,1.8708286933869707,4,18,1,6,1
10,8.2,4.707440918375928,6.1,2.2561028345356955,3,17,2,9,0
5,10.2,3.6,4.4,2.5768197453450252,6,15,2,9,0
5,11.6,4.5431266766402185,4.2,3.3105890714493698,7,19,0,9,2
15,11.466666666666667,4.828618389928485,3.466666666666667,3.263263533472111,3,19,0,9,2
7,12.571428571428571,3.374574803147919,3.857142857142857,2.849991049037143,9,18,0,9,0
11,9.363636363636363,6.168434710431772,4.2727272727272725,2.699862255439545,1,19,0,8,1
15,10.133333333333333,4.318435930853773,4.733333333333333,2.7194770739161513,4,16,0,9,0
13,10.615384615384615,5.6912680963365885,5.076923076923077,2.7585263195447856,1,19,1,8,1
6,7.666666666666667,6.209312003399052,3.3333333333333335,2.5603819159562025,1,16,0,7,1
6,9.333333333333334,4.027681991198191,5.5,2.8722813232690143,5,16,2,9,0
12,8.0,6.298147875897061,4.5,2.101586702153082,1,19,0,8,1
6,13.0,4.08248290463863,3.8333333333333335,2.608745973749755,8,18,1,7,0
6,7.833333333333333,4.2196629670573875,2.8333333333333335,3.0776975521032313,1,14,0,8,2
10,11.2,3.9446165846632044,3.2,2.3579652245103193,3,17,0,6,0
9,10.11111111111111,6.349880916546466,5.222222222222222,3.4889596595794625,1,18,0,9,1
3,9.0,6.164414002968976,8.0,0.816496580927726,1,16,7,9,1
10,7.8,4.894895300208167,5.8,2.08806130178211,1,16,3,9,0
3,14.0,3.265986323710904,2.0,1.4142135623730951,10,18,1,4,0
8,10.25,6.2599920127744575,4.0,3.3166247903554,2,18,0,9,1
11,9.181818181818182,5.589245872341599,4.545454545454546,3.6272613351381824,2,19,0,9,1
10,8.1,5.3188344587888805,3.1,2.3853720883753127,1,17,0,7,1
8,7.875,4.106016926414211,4.625,2.2325713874364688,4,17,2,8,0
4,6.5,2.179449471770337,6.5,1.6583123951777,3,9,5,9,0
7,9.571428571428571,4.865538961693257,4.428571428571429,1.761261143705422,1,15,1,6,0
11,9.636363636363637,4.866821387026972,4.454545454545454,2.5712973861329003,2,16,0,9,0
8,7.875,5.688530126491377,4.125,3.059309562630104,1,17,0,8,1
15,10.466666666666667,5.795017016560195,3.2666666666666666,2.322833518691246,1,19,0,7,1
3,9.0,5.715476066494082,6.333333333333333,1.699673171197595,4,17,4,8,1
12,13.083333333333334,4.716254398943674,5.583333333333333,2.0190069065976197,4,19,2,9,0
3,9.0,4.546060565661952,1.3333333333333333,0.4714045207910317,3,14,1,2,0
7,12.285714285714286,6.363159271805739,4.142857142857143,3.1815796359028696,1,19,0,9,1
3,7.333333333333333,4.784233364802441,2.0,0.816496580927726,3,14,1,3,0
3,16.0,1.632993161855452,2.6666666666666665,1.247219128924647,14,18,1,4,0
3,13.666666666666666,3.681787005729087,6.333333333333333,1.699673171197595,9,18,4,8,0
5,8.2,2.481934729198171,4.4,3.006659275674582,5,12,0,8,2
6,9.666666666666666,3.2998316455372216,3.6666666666666665,2.211083193570267,4,14,1,7,0
5,7.4,3.9799497484264794,6.6,1.624807680927192,2,14,4,9,0
5,9.2,3.8157568056677826,5.6,2.1540659228538015,5,14,3,9,0
11,11.0,4.08989886516436,4.909090909090909,2.2745447278539643,5,17,0,8,0
14,12.214285714285714,5.045203824688659,4.857142857142857,2.7737839769925143,3,18,0,9,1
12,10.166666666666666,5.030462757595523,4.416666666666667,3.06752705321766,2,19,0,9,1
5,13.2,4.791659420284375,7.8,1.16619037896906,7,18,6,9,0
3,15.0,1.632993161855452,5.0,3.559026084010437,13,17,0,8,2
8,10.125,5.348773223833667,2.875,2.0879116360612584,4,18,0,7,1
8,8.625,5.935855035291883,4.375,2.9553976043842223,1,19,0,9,1
4,8.75,3.112474899497183,5.5,3.0413812651491097,6,14,2,9,2
5,8.8,4.707440918375927,4.2,1.469693845669907,2,15,2,6,0
10,11.6,5.6956123463592565,4.3,2.685144316419511,2,19,1,9,1
13,8.076923076923077,5.622229758345109,4.769230769230769,3.4452608733167223,1,17,0,9,1
3,10.0,2.160246899469287,3.3333333333333335,1.699673171197595,7,12,1,5,0
12,8.583333333333334,5.619287222494405,4.416666666666667,2.782634642844,2,18,0,9,1
14,7.214285714285714,4.84294142362398,4.642857142857143,2.6620921647977465,1,18,1,9,0
11,9.363636363636363,5.465141223705141,4.090909090909091,3.1465578727048693,1,19,0,9,1
8,7.0,6.422616289332565,5.625,1.996089927833914,1,19,3,9,1
10,12.6,3.7202150475476548,3.6,2.65329983228432,7,18,0,8,0
11,14.909090909090908,4.273694281288421,5.2727272727272725,2.699862255439545,5,19,0,9,0
14,10.142857142857142,5.303060340934453,2.7142857142857144,2.4327694808466287,2,19,0,7,1
6,8.0,2.943920288775949,4.5,2.362907813126304,4,13,1,8,0
3,6.333333333333333,3.0912061651652345,2.3333333333333335,2.6246692913372702,2,9,0,6,0
7,7.0,4.566962103755937,5.0,1.6903085094570331,1,13,3,8,0
12,10.166666666666666,5.28887721754081,4.0,2.345207879911715,1,19,1,8,1
13,8.615384615384615,6.294545398608856,4.6923076923076925,2.9712627562812255,1,18,0,9,1
14,11.142857142857142,5.462301226944332,4.285714285714286,2.7367491515240023,2,19,0,9,1
11,9.545454545454545,5.228655943472147,3.1818181818181817,2.5160640914723724,4,18,0,8,1
11,10.545454545454545,5.449998104480677,4.181818181818182,2.16661368869327,1,19,0,8,1
14,10.857142857142858,4.882287854467161,3.7857142857142856,3.233277227930364,1,18,0,8,2
6,10.0,4.932882862316247,6.0,2.70801280154532,4,16,2,9,0
6,10.0,6.110100926607787,4.166666666666667,2.9674156357941426,1,19,0,8,1
5,5.6,1.7435595774162693,5.2,0.39999999999999997,3,7,5,6,0
6,10.5,5.678908345800274,4.0,2.943920288775949,1,16,0,8,1
15,7.466666666666667,6.280835047100734,3.933333333333333,2.7194770739161522,1,19,0,8,1
15,13.533333333333333,4.759084879353266,4.266666666666667,2.4890872936792627,3,19,0,9,0
12,7.666666666666667,5.467073155618908,3.4166666666666665,2.691292543659191,1,18,0,9,1
12,10.083333333333334,5.376776192312845,5.333333333333333,2.718251071716682,1,18,0,9,1
5,12.4,1.9595917942265424,3.2,1.8330302779823358,10,16,1,5,0
3,7.333333333333333,5.792715732327589,6.0,2.943920288775949,1,15,2,9,1
5,8.8,3.249615361854384,4.2,1.8330302779823358,5,13,2,6,0
13,9.153846153846153,5.460996722861184,4.0,3.1378581622109447,1,18,0,9,1
10,7.2,4.749736834815167,4.4,2.90516780926679,2,19,0,9,0
3,8.666666666666666,1.699673171197595,4.333333333333333,1.247219128924647,7,11,3,6,0
15,10.466666666666667,4.787019485604331,4.6,2.6025628394590847,2,18,1,9,0
4,11.0,1.5811388300841898,7.0,1.4142135623730951,9,13,5,9,0
6,10.0,3.5118845842842465,7.166666666666667,1.7716909687891083,4,14,4,9,0
9,12.11111111111111,4.408185427750527,3.3333333333333335,2.748737083745107,4,17,0,8,0
11,11.363636363636363,5.4150082224856115,4.818181818181818,2.7574092523823817,2,17,0,9,1
8,6.25,4.710360920354193,5.875,2.8912583765550943,1,17,0,9,0
12,10.083333333333334,5.808877305947815,3.0,2.7688746209726918,1,19,0,8,1
11,8.636363636363637,5.032128182944745,4.7272727272727275,2.596883064924673,2,17,0,8,1
8,10.625,5.429951657243368,4.5,1.6583123951777,1,18,2,7,1
15,8.666666666666666,4.4671641514002545,3.8,2.4,1,16,0,8,0
3,7.333333333333333,4.4969125210773475,3.0,2.160246899469287,1,11,1,6,0
11,7.0,4.651490474714921,3.8181818181818183,3.157046428033698,1,16,0,9,2
11,12.545454545454545,4.163993632945013,4.181818181818182,2.081004207683563,5,19,1,8,0
11,11.181818181818182,3.785575057028548,4.2727272727272725,2.415514591924804,6,19,1,9,0
14,8.785714285714286,5.387532849466593,4.357142857142857,3.7149724639845267,1,19,0,9,1
11,13.363636363636363,5.547689564506312,4.454545454545454,2.807899129360091,3,19,0,9,1
12,10.916666666666666,5.97854961972848,5.333333333333333,2.494438257849294,1,18,0,9,1
6,11.333333333333334,5.617433182117572,2.3333333333333335,2.2852182001336816,1,18,0,6,1
5,15.4,2.4979991993593593,2.8,1.9390719429665317,12,18,0,6,0
7,11.571428571428571,5.447335989982178,2.4285714285714284,1.9166296949998198,1,18,0,6,1
4,5.75,3.031088913245535,2.5,1.5,2,10,1,4,0
6,8.833333333333334,7.1278015934477,6.333333333333333,2.560381915956203,2,19,2,9,1
12,11.916666666666666,6.034046919126683,5.333333333333333,2.4608038433722332,2,19,0,9,1
6,10.666666666666666,5.821416398857661,6.0,2.8284271247461903,2,16,0,8,1
7,8.285714285714286,6.691450530645925,4.857142857142857,3.270149469217028,1,18,1,9,1
6,13.333333333333334,5.676462121975467,5.5,3.593976442141304,5,19,0,9,1
6,8.166666666666666,4.412734098291242,4.666666666666667,2.357022603955158,3,16,1,9,0
8,9.125,4.7549316504025585,3.25,3.191786333700926,2,18,0,8,2
3,9.0,5.715476066494082,2.0,2.160246899469287,1,14,0,5,1
5,9.2,6.305553108173779,2.2,2.925747767665559,2,19,0,8,1
14,9.714285714285714,5.872801368884134,5.5,2.796681707207413,1,19,1,9,1
9,10.11111111111111,5.065009475573992,4.222222222222222,3.0469576001782417,2,16,0,8,1
6,6.833333333333333,4.099457958749614,3.8333333333333335,3.131382371342656,3,13,0,9,2
6,12.333333333333334,3.144660377352201,4.833333333333333,4.2196629670573875,7,17,0,9,2
6,9.5,6.474308199851677,2.5,1.9790570145063195,1,18,0,5,1
7,11.857142857142858,6.081084758226504,5.571428571428571,3.2888184094918107,3,19,0,9,1
4,10.75,8.317902379807062,2.75,2.7726341266023544,1,19,0,6,1
11,10.181818181818182,4.969327406805982,4.545454545454546,2.606412943060264,2,17,0,8,0
3,3.6666666666666665,1.247219128924647,3.0,2.449489742783178,2,5,0,6,0
3,15.333333333333334,4.496912521077347,3.0,2.449489742783178,9,19,0,6,0
10,8.6,5.499090833947008,4.0,2.4899799195977463,1,19,0,9,1
14,10.0,4.566962103755937,4.785714285714286,2.90759034814966,4,19,0,9,0
11,12.0,3.668043818514912,4.363636363636363,2.9005556606443306,2,16,0,9,0
10,11.3,4.495553358597805,6.1,2.4269322199023193,4,18,3,9,0
11,11.545454545454545,3.602111410210718,2.727272727272727,2.631657241114569,6,17,0,9,0
6,7.166666666666667,4.844813951249544,6.333333333333333,3.0368111930481,3,17,1,9,2
3,8.333333333333334,2.6246692913372702,6.0,0.0,6,12,6,6,0
14,8.714285714285714,4.060762972443398,3.2857142857142856,3.0572763655760995,2,15,0,9,2
10,8.4,6.053098380168623,5.4,2.727636339397171,1,19,1,9,1
8,12.625,3.461845606031557,3.75,3.072051431861127,7,17,0,7,2
10,8.9,6.187891401761993,2.3,3.0016662039607267,2,19,0,9,1
13,10.307692307692308,5.78306034745,5.153846153846154,2.9572896594986284,1,18,0,9,1
14,11.285714285714286,5.598833697790122,4.714285714285714,2.8891069165938124,2,18,0,9,1
15,7.6,5.1613951602255765,5.066666666666666,3.129785225148134,1,18,0,9,1
13,11.461538461538462,5.759478937641503,4.230769230769231,2.546606978037977,1,18,0,9,1
3,10.666666666666666,4.921607686744467,2.0,2.160246899469287,5,17,0,5,0
7,10.142857142857142,5.841442371503106,5.857142857142857,2.8996833043120622,2,19,0,9,1
6,14.5,2.0615528128088303,3.1666666666666665,1.3437096247164249,12,18,1,5,0
10,7.7,5.3113086899558,5.3,3.3181320046074116,1,18,1,9,1
9,10.555555555555555,4.57313680605704,3.0,3.018461712712472,3,19,0,9,2
4,14.25,1.0897247358851685,5.25,3.5619517121937516,13,16,0,9,2
6,7.5,4.958158260214505,4.0,3.265986323710904,2,16,0,9,2
10,11.5,4.924428900898052,3.2,2.6758176320519302,3,19,0,8,0
5,8.8,4.069397989875161,3.0,2.0,4,14,0,6,0
8,9.375,6.223694642252301,5.0,3.0413812651491097,1,17,2,9,1
10,10.6,4.24735211631906,5.6,2.65329983228432,3,16,1,9,0
5,10.2,6.881860213634101,4.6,3.7202150475476548,1,17,0,9,1
4,13.0,3.8078865529319543,4.75,3.418698582794336,8,18,0,8,2
8,8.125,3.1399641717701177,5.0,2.5,3,12,1,8,0
6,14.5,1.8929694486000912,1.3333333333333333,1.5986105077709065,13,18,0,4,0
9,11.11111111111111,5.933791076808307,6.444444444444445,2.4088314876309775,3,19,3,9,1
7,10.857142857142858,6.642473107178669,6.428571428571429,2.498979383505129,3,19,3,9,1
5,11.0,5.176871642217914,4.4,2.65329983228432,6,19,1,8,1
5,9.8,4.445222154178574,6.6,2.939387691339814,3,16,1,9,0
15,10.466666666666667,5.463413666279434,4.133333333333334,2.729265265394496,2,19,0,9,1
8,10.75,6.239991987174342,5.125,2.315032397181517,1,18,2,8,1
9,8.0,3.8297084310253524,3.6666666666666665,3.0912061651652345,4,15,0,9,2
9,8.222222222222221,5.711154344842843,5.222222222222222,2.657391276244755,1,19,0,9,1
3,10.666666666666666,5.734883511361751,5.666666666666667,2.0548046676563256,4,18,3,8,1
6,9.333333333333334,7.386173268720113,3.8333333333333335,1.9507833184532708,1,19,1,6,1
5,8.6,4.029888335921977,5.4,3.1368774282716245,1,12,1,9,2
14,9.214285714285714,6.258463657075814,4.428571428571429,2.8464084064530395,2,19,0,9,1
4,7.25,2.8613807855648994,4.25,1.479019945774904,5,12,2,6,0
5,8.0,2.0,3.4,2.244994432064365,5,11,1,7,0
12,10.083333333333334,5.0408057116122045,4.333333333333333,2.3921166824012206,4,19,0,8,1
15,8.933333333333334,4.202644669993196,5.0,3.0983866769659336,1,19,0,9,2
13,9.846153846153847,5.318272620751878,5.230769230769231,3.4675162060260445,3,18,0,9,1
14,8.357142857142858,5.588344284019614,4.642857142857143,2.4959150299508783,1,17,1,9,1
4,8.0,1.5811388300841898,3.0,2.5495097567963922,6,10,0,6,0
10,10.5,4.006245124802026,6.4,2.4576411454889016,3,15,0,9,0
4,10.0,5.477225575051661,5.0,1.8708286933869707,4,18,2,7,1
5,12.2,4.214261501141095,3.2,2.4819347291981715,5,16,0,6,0
6,8.166666666666666,5.30461015427985,3.8333333333333335,3.7155828016013257,1,17,0,9,1
11,10.090909090909092,4.9074071186421016,4.636363636363637,3.2828127427759615,3,18,0,9,2
8,11.625,5.072905971925756,4.875,3.1399641717701177,4,18,0,9,1
5,8.0,4.857983120596447,3.8,3.370459909270543,3,16,0,8,2
8,7.625,4.973366566019441,5.5,2.179449471770337,2,14,2,9,0
4,9.75,6.832825184358224,6.25,1.0897247358851685,3,18,5,8,1
3,12.0,4.320493798938574,4.666666666666667,2.6246692913372702,8,18,1,7,0
13,9.153846153846153,5.946507104642365,4.076923076923077,2.555884265513254,2,18,0,8,1
15,8.2,4.874423042781576,4.066666666666666,3.1084115271666044,2,19,0,9,2
9,9.222222222222221,5.050363634383783,5.222222222222222,2.657391276244755,3,16,0,9,1
10,14.1,3.4190641994557516,5.1,2.467792535850613,8,17,1,9,0
7,12.142857142857142,5.3566666455007645,2.7142857142857144,1.749635530559413,1,18,1,5,1
11,7.090909090909091,3.654500225862142,5.545454545454546,2.74238238709061,1,13,0,9,0
4,11.5,7.433034373659253,2.0,1.5811388300841898,1,19,0,4,1
4,8.5,4.716990566028302,4.25,2.5860201081971503,1,13,0,7,0
6,8.333333333333334,2.8087165910587863,3.1666666666666665,3.6247605284885913,5,14,0,9,2
12,11.166666666666666,3.996526269427266,5.333333333333333,2.748737083745107,5,18,2,9,0
4,9.75,5.3091901453988255,3.0,1.8708286933869707,2,17,0,5,1
8,7.25,5.2141634036535525,3.5,3.0,1,18,0,8,1
3,12.333333333333334,1.247219128924647,1.6666666666666667,0.4714045207910317,11,14,1,2,0
15,11.266666666666667,4.795368135561185,3.933333333333333,3.3359989341858145,2,18,0,9,2
13,9.153846153846153,6.273830308954979,3.8461538461538463,2.741312258646994,1,18,0,8,1
14,10.0,5.42481072744215,4.714285714285714,2.6840420325794194,2,18,1,9,1
6,16.666666666666668,1.3743685418725535,4.833333333333333,2.1147629234082532,14,18,1,8,0
13,11.153846153846153,4.400107583407721,4.846153846153846,3.1585331027150474,5,19,0,9,2
8,7.5,5.0990195135927845,4.75,1.6393596310755,1,15,3,8,1
3,11.333333333333334,4.109609335312651,5.333333333333333,3.0912061651652345,6,16,1,8,2
7,14.428571428571429,2.969229955832361,5.285714285714286,1.8294640678379568,10,19,3,8,0
6,8.666666666666666,6.599663291074443,3.6666666666666665,2.9249881291307074,1,19,0,9,1
6,11.166666666666666,5.66911711723165,3.8333333333333335,2.9674156357941426,1,17,0,8,1
9,9.0,3.9440531887330774,5.111111111111111,3.3147630867058435,4,16,1,9,2
4,6.0,4.636809247747852,4.75,2.8613807855648994,3,14,1,8,0
12,8.833333333333334,5.885481194336525,4.333333333333333,3.009245014211298,2,18,0,9,1
7,12.714285714285714,4.681705602335411,4.714285714285714,2.962348764761103,7,19,1,9,0
8,11.75,3.2307119958300214,4.625,2.4462982238476156,6,16,1,9,0
10,7.3,5.158488150611572,6.0,2.898275349237888,1,16,0,9,1
6,7.666666666666667,3.9440531887330774,2.8333333333333335,2.034425935955617,1,13,0,6,0
4,4.0,1.8708286933869707,5.5,1.6583123951777,2,7,3,7,0
14,10.0,6.48074069840786,2.642857142857143,2.4380068808394304,1,19,0,8,1
15,11.666666666666666,3.960920207336786,3.4,2.8472208672083497,5,18,0,9,0
9,10.777777777777779,7.0044077833219935,4.777777777777778,3.083208205669246,3,19,0,8,1
12,9.0,5.275730597114805,4.833333333333333,2.6404965862924765,2,18,1,9,1
6,12.666666666666666,2.2110831935702664,6.333333333333333,1.4907119849998596,10,17,4,9,0
10,9.9,5.204805471869242,4.3,2.4515301344262523,1,16,1,8,1
14,10.285714285714286,5.118992247762548,3.857142857142857,3.291919606229403,2,19,0,9,1
6,8.666666666666666,5.185449728701348,4.0,1.632993161855452,1,16,2,7,1
15,9.866666666666667,4.631294515455575,5.266666666666667,2.792052212182923,1,17,1,9,0
7,12.142857142857142,4.733726150223112,3.7142857142857144,2.249716535431946,3,17,0,7,0
8,7.125,2.8476964374736293,5.25,2.384848003542364,4,13,2,9,0
10,11.1,5.717516943569123,4.4,2.870540018881465,3,19,0,9,1
3,9.0,6.164414002968976,6.0,2.160246899469287,1,16,3,8,1
7,9.142857142857142,5.054801717986895,2.142857142857143,2.356060357495806,4,19,0,7,1
8,10.0,5.5901699437494745,5.375,2.8256636388643286,1,19,0,8,1
4,12.5,4.153311931459037,1.75,1.0897247358851685,8,19,0,3,0
12,9.083333333333334,6.689025007843488,5.083333333333333,2.9849157814287195,2,19,0,9,1
12,8.083333333333334,5.423073134507981,4.666666666666667,2.5603819159562025,1,17,1,9,1
10,11.2,6.838128398911504,3.7,2.794637722496424,1,19,0,8,1
15,8.8,5.035871324805669,4.333333333333333,3.1126980079810007,2,18,0,9,1
11,9.0,4.51260859854213,5.363636363636363,2.459590774267033,1,17,1,9,0
4,7.5,3.640054944640259,4.75,3.2691742076555053,2,12,0,9,2
15,11.2,6.347702996622742,3.0,2.6331223544175333,2,19,0,9,1
3,8.666666666666666,2.494438257849294,3.0,0.816496580927726,6,12,2,4,0
11,9.272727272727273,6.22445191586316,3.8181818181818183,3.2702010452008996,1,19,0,9,1
3,10.333333333333334,2.0548046676563256,4.0,2.943920288775949,8,13,1,8,0
3,8.333333333333334,4.189935029992179,6.333333333333333,0.9428090415820634,4,14,5,7,0
14,10.428571428571429,4.562491263620375,3.4285714285714284,3.087168969282044,2,18,0,8,2
15,11.466666666666667,5.596030339048883,4.6,2.9393876913398143,1,19,0,9,1
5,11.2,5.491812087098393,5.8,2.5612496949731396,1,16,1,8,1
13,10.384615384615385,5.758451468373201,4.0,2.4806946917841692,3,19,0,9,1
8,7.25,5.994789404140899,4.875,3.2572035551988456,1,18,0,9,1
13,11.076923076923077,4.968540080601583,5.076923076923077,2.234744468666762,2,19,2,9,0
7,5.285714285714286,1.8294640678379568,4.571428571428571,2.0603150145508513,2,8,2,7,0
11,8.909090909090908,5.64808166073057,3.1818181818181817,2.9485954073139737,1,17,0,9,1
12,9.75,5.0518148554092255,4.75,2.7726341266023544,1,17,1,9,1
10,9.1,5.7,3.9,2.5475478405713994,1,19,0,9,1
10,12.9,4.6141087980237305,4.0,2.1447610589527217,5,18,1,9,0
3,11.333333333333334,4.784233364802441,4.333333333333333,2.8674417556808756,7,18,1,8,0
5,11.6,4.317406628984581,4.8,2.4,6,19,1,7,0
15,8.933333333333334,5.169998925424346,4.666666666666667,3.2998316455372216,1,17,0,9,1
10,9.5,5.608029957123981,4.1,3.3000000000000003,2,19,0,9,1
8,10.0,4.415880433163924,4.0,2.9154759474226504,2,16,0,9,0
7,13.571428571428571,2.8713930346059686,4.285714285714286,1.979486637221574,10,18,2,8,0
13,9.76923076923077,5.337153464215893,5.538461538461538,2.9772311508251734,1,19,1,9,1
7,8.285714285714286,6.496466857658327,5.857142857142857,2.356060357495806,2,18,2,9,1
10,11.5,5.9707620954112715,4.1,2.7730849247724096,1,19,0,8,1
8,10.625,5.8081300777444715,4.75,3.4550687402713134,2,19,0,9,1
14,9.0,5.277986629117476,5.428571428571429,2.583305902860732,3,19,0,9,1
3,8.333333333333334,4.784233364802441,5.333333333333333,3.0912061651652345,4,15,1,8,2
14,12.0,4.825527358301296,5.0,3.2071349029490928,4,19,1,9,2
5,8.4,4.841487374764082,3.0,2.280350850198276,1,15,0,7,0
7,7.142857142857143,5.082984821330627,4.428571428571429,3.7361990944634345,1,18,0,9,1
3,9.666666666666666,5.792715732327589,3.3333333333333335,1.247219128924647,2,16,2,5,1
4,7.75,4.322904116447646,3.75,3.2691742076555053,1,12,1,9,2
15,9.533333333333333,5.13636274246886,5.466666666666667,2.5785439474418292,1,17,1,9,1
3,11.666666666666666,4.714045207910316,3.3333333333333335,1.247219128924647,5,15,2,5,0
9,7.222222222222222,4.825344611246325,3.0,2.6666666666666665,1,14,0,7,0
5,10.2,4.261455150532504,2.8,2.2271057451320084,3,16,1,7,0
5,8.2,7.025667228100119,5.2,2.5612496949731396,1,19,1,9,1
9,9.88888888888889,4.331908597692873,2.6666666666666665,2.494438257849294,2,16,0,8,0
12,7.75,6.00173586001028,5.25,3.3942353090693835,1,19,0,9,1
13,10.538461538461538,5.878453284474707,4.461538461538462,3.2013310841053553,1,19,0,8,1
13,9.615384615384615,5.5127608822058205,4.076923076923077,3.2215987063649116,1,18,0,9,1
9,7.222222222222222,5.730576425878946,3.3333333333333335,2.403700850309326,1,17,0,8,1
9,10.555555555555555,5.539978161030182,5.222222222222222,3.010270485365348,2,19,1,9,1
4,11.0,4.847679857416329,5.75,2.7726341266023544,6,18,3,9,0
15,12.466666666666667,4.716872787015661,4.6,3.479463560186637,2,18,0,9,2
14,9.214285714285714,4.474987173622024,3.857142857142857,2.8248171333264556,1,18,0,9,0
10,7.3,4.796873982084582,5.8,3.3406586176980135,1,14,0,9,2
10,7.8,6.384355879804947,3.4,2.4576411454889016,1,18,0,7,1
11,13.909090909090908,4.09998992137443,3.6363636363636362,3.170108322575035,4,19,0,9,2
7,8.285714285714286,5.390846361175202,3.5714285714285716,2.258769757263128,1,15,1,7,1
5,9.6,6.6513156593263565,4.0,2.6076809620810595,2,19,0,7,1
15,9.2,4.1182520563948,4.066666666666666,2.6948510575210314,2,18,0,8,0
13,8.384615384615385,5.12217594294969,4.3076923076923075,2.8388680134224518,1,18,0,9,1
8,12.125,6.527585694573454,4.0,3.1622776601683795,3,19,0,8,1
14,7.142857142857143,5.717856027482715,3.9285714285714284,3.17274747350183,1,19,0,9,1
7,11.857142857142858,4.085814184592883,4.0,2.5634797778466227,7,18,0,8,0
5,9.8,4.833218389437829,5.6,2.8000000000000003,5,19,1,9,0
13,11.692307692307692,5.326055191727312,4.153846153846154,2.6846043640946378,1,19,0,9,1
15,11.266666666666667,5.567365225630123,3.8,3.0594117081556713,3,19,0,9,1
11,10.454545454545455,5.46665322849924,4.2727272727272725,2.894851514198301,1,17,0,8,1
13,9.0,3.113247129976625,3.6923076923076925,3.5384615384615388,2,13,0,9,2
11,6.2727272727272725,4.807019660509922,6.090909090909091,2.8747978728803445,1,16,0,9,0
9,11.0,6.446359868604572,4.444444444444445,2.671292284482513,1,19,0,9,1
11,7.0,3.908033683673578,4.818181818181818,2.3671302847802798,1,13,0,8,0
12,10.416666666666666,5.007633062524539,4.0,2.309401076758503,5,19,0,8,1
4,10.0,6.4031242374328485,4.25,3.031088913245535,3,19,0,8,1
8,14.25,2.7726341266023544,5.125,3.515590277606308,8,18,0,9,2
12,6.5,3.4034296427770228,5.0,3.0276503540974917,2,13,0,9,2
7,10.571428571428571,5.122977450583173,2.142857142857143,1.5518257844571737,1,18,0,4,1
8,10.625,4.608077147791691,3.375,2.6896793489187516,4,19,0,8,0
12,8.25,5.65869537378832,3.4166666666666665,2.628635049264584,1,19,0,8,1
7,7.857142857142857,5.692816812906079,4.0,2.8284271247461903,1,19,0,8,1
14,8.714285714285714,4.991830059901757,4.071428571428571,2.520325537768193,2,19,0,8,0
11,10.181818181818182,4.932603624091104,4.0,2.593698657761292,3,19,0,8,0
10,8.6,5.276362383309167,2.9,2.1656407827707715,1,19,0,6,1
7,11.428571428571429,5.394630739571202,2.7142857142857144,2.1852940772540506,1,18,0,6,1
9,7.444444444444445,4.449996532111285,5.666666666666667,2.6246692913372702,1,17,0,8,0
5,8.4,2.1540659228538015,6.0,0.8944271909999159,5,11,5,7,0
8,9.875,5.732309743899051,6.0,2.179449471770337,1,18,1,8,1
14,10.5,5.628372005169117,5.357142857142857,3.198373311034016,1,18,0,9,1
